,Place,Points,Name,PDGA#,Rating,Par,Rd1,Unnamed: 7,Rd2,Unnamed: 9,Rd3,Unnamed: 11,Finals,Unnamed: 13,Total,Prize,event,Rd4,Unnamed: 4,Unnamed: 6,Unnamed: 8,Semis,Unnamed: 10,Unnamed: 12,Prize (USD),Rd5,Rd6,Unnamed: 14,Rd7,Unnamed: 16,Rd8,Unnamed: 18,Unnamed: 20,Unnamed: 22,Unnamed: 5,Unnamed: 15,Unnamed: 17,Unnamed: 19,Unnamed: 21,Unnamed: 23,Unnamed: 24
17,15,0.0,Brian Schweberger,12989.0,1020.0,,62,,62.0,,70.0,,,,259,"$1,300",United States Disc Golf Championship,65.0,,1036.0,1031.0,,1008.0,1020.0,,,,,,,,,,,,,,,,,
18,15,0.0,Larry Bledsoe,12201.0,991.0,,66,,61.0,,65.0,,,,259,"$1,300",United States Disc Golf Championship,67.0,,1012.0,1037.0,,1034.0,1008.0,,,,,,,,,,,,,,,,,
19,20,0.0,Stan Mcdaniel,2938.0,1013.0,,64,,67.0,,67.0,,,,261,"$1,000",United States Disc Golf Championship,63.0,,1024.0,999.0,,1024.0,1032.0,,,,,,,,,,,,,,,,,
20,21,0.0,Steve Wisecup,1467.0,1012.0,,70,,62.0,,68.0,,,,262,$700,United States Disc Golf Championship,62.0,,988.0,1031.0,,1019.0,1038.0,,,,,,,,,,,,,,,,,
21,21,0.0,Kevin Mccoy,9453.0,1008.0,,65,,66.0,,68.0,,,,262,$700,United States Disc Golf Championship,63.0,,1018.0,1006.0,,1019.0,1032.0,,,,,,,,,,,,,,,,,
22,21,0.0,Ryan Renz,11437.0,996.0,,62,,64.0,,70.0,,,,262,$700,United States Disc Golf Championship,66.0,,1036.0,1018.0,,1008.0,1014.0,,,,,,,,,,,,,,,,,
23,24,0.0,Todd Branch,11795.0,1007.0,,68,,58.0,,71.0,,,,263,$550,United States Disc Golf Championship,66.0,,1000.0,1056.0,,1003.0,1014.0,,,,,,,,,,,,,,,,,
24,24,0.0,Larry Leonard,3832.0,1015.0,,65,,61.0,,66.0,,,,263,$550,United States Disc Golf Championship,71.0,,1018.0,1037.0,,1029.0,984.0,,,,,,,,,,,,,,,,,
25,24,0.0,George Smith,4034.0,1003.0,,65,,65.0,,61.0,,,,263,$550,United States Disc Golf Championship,72.0,,1018.0,1012.0,,1056.0,978.0,,,,,,,,,,,,,,,,,
26,27,0.0,Phil Arthur,7289.0,994.0,,65,,67.0,,71.0,,,,264,$485,United States Disc Golf Championship,61.0,,1018.0,999.0,,1003.0,1044.0,,,,,,,,,,,,,,,,,
27,27,0.0,Craig Gangloff,4010.0,1006.0,,63,,65.0,,69.0,,,,264,$485,United States Disc Golf Championship,67.0,,1030.0,1012.0,,1013.0,1008.0,,,,,,,,,,,,,,,,,
28,29,0.0,Mike Milne,14602.0,999.0,,66,,63.0,,67.0,,,,265,$460,United States Disc Golf Championship,69.0,,1012.0,1025.0,,1024.0,996.0,,,,,,,,,,,,,,,,,
29,29,0.0,Markus Kallstrom,13150.0,1017.0,,64,,60.0,,72.0,,,,265,$460,United States Disc Golf Championship,69.0,,1024.0,1044.0,,997.0,996.0,,,,,,,,,,,,,,,,,
30,29,0.0,Mike Young,7808.0,1009.0,,65,,63.0,,65.0,,,,265,$460,United States Disc Golf Championship,72.0,,1018.0,1025.0,,1034.0,978.0,,,,,,,,,,,,,,,,,
31,32,0.0,John Gregory,7750.0,1003.0,,69,,66.0,,65.0,,,,266,$435,United States Disc Golf Championship,66.0,,994.0,1006.0,,1034.0,1014.0,,,,,,,,,,,,,,,,,
32,32,0.0,Chris Sprague,16425.0,996.0,,69,,61.0,,66.0,,,,266,$435,United States Disc Golf Championship,70.0,,994.0,1037.0,,1029.0,990.0,,,,,,,,,,,,,,,,,
33,34,0.0,Jonathon Pierce,19111.0,1003.0,,65,,66.0,,69.0,,,,268,$410,United States Disc Golf Championship,68.0,,1018.0,1006.0,,1013.0,1002.0,,,,,,,,,,,,,,,,,
34,34,0.0,John e. Mccray,9852.0,1017.0,,64,,66.0,,70.0,,,,268,$410,United States Disc Golf Championship,68.0,,1024.0,1006.0,,1008.0,1002.0,,,,,,,,,,,,,,,,,
35,34,0.0,Espen Mokkelgjerd,17666.0,991.0,,69,,61.0,,69.0,,,,268,$410,United States Disc Golf Championship,69.0,,994.0,1037.0,,1013.0,996.0,,,,,,,,,,,,,,,,,
36,37,0.0,Chris Heeren,18464.0,1000.0,,66,,65.0,,76.0,,,,269,$375,United States Disc Golf Championship,62.0,,1012.0,1012.0,,976.0,1038.0,,,,,,,,,,,,,,,,,
37,37,0.0,Jon Tisue,14582.0,989.0,,65,,70.0,,67.0,,,,269,$375,United States Disc Golf Championship,67.0,,1018.0,980.0,,1024.0,1008.0,,,,,,,,,,,,,,,,,
38,37,0.0,Justin Landers,11073.0,995.0,,67,,62.0,,73.0,,,,269,$375,United States Disc Golf Championship,67.0,,1006.0,1031.0,,992.0,1008.0,,,,,,,,,,,,,,,,,
39,40,0.0,David Feldberg,12626.0,1015.0,,73,,68.0,,69.0,,,,270,$350,United States Disc Golf Championship,60.0,,969.0,993.0,,1013.0,1050.0,,,,,,,,,,,,,,,,,
40,40,0.0,Rick Voakes,2632.0,998.0,,71,,65.0,,67.0,,,,270,$350,United States Disc Golf Championship,67.0,,982.0,1012.0,,1024.0,1008.0,,,,,,,,,,,,,,,,,
41,40,0.0,Peter Wyngaard,18883.0,979.0,,67,,69.0,,67.0,,,,270,$350,United States Disc Golf Championship,67.0,,1006.0,987.0,,1024.0,1008.0,,,,,,,,,,,,,,,,,
42,43,0.0,Michael Kernan,14304.0,968.0,,70,,64.0,,71.0,,,,271,$315,United States Disc Golf Championship,66.0,,988.0,1018.0,,1003.0,1014.0,,,,,,,,,,,,,,,,,
43,43,0.0,Matthew Blakely,15410.0,985.0,,66,,68.0,,71.0,,,,271,$315,United States Disc Golf Championship,66.0,,1012.0,993.0,,1003.0,1014.0,,,,,,,,,,,,,,,,,
44,43,0.0,Patrick Vitale,10100.0,1003.0,,67,,68.0,,67.0,,,,271,$315,United States Disc Golf Championship,69.0,,1006.0,993.0,,1024.0,996.0,,,,,,,,,,,,,,,,,
45,43,0.0,Tommi Vesala,15238.0,977.0,,59,,65.0,,76.0,,,,271,$315,United States Disc Golf Championship,71.0,,1055.0,1012.0,,976.0,984.0,,,,,,,,,,,,,,,,,
46,47,0.0,Sam Ferrans,2872.0,998.0,,67,,70.0,,72.0,,,,273,$298,United States Disc Golf Championship,64.0,,1006.0,980.0,,997.0,1026.0,,,,,,,,,,,,,,,,,
47,47,0.0,Justin Jernigan,22284.0,955.0,,70,,65.0,,72.0,,,,273,,United States Disc Golf Championship,66.0,,988.0,1012.0,,997.0,1014.0,,,,,,,,,,,,,,,,,
48,49,0.0,Brian Mcree,7883.0,1016.0,,70,,69.0,,72.0,,,,274,$285,United States Disc Golf Championship,63.0,,988.0,987.0,,997.0,1032.0,,,,,,,,,,,,,,,,,
49,49,0.0,Dan Bradley,17475.0,980.0,,68,,73.0,,69.0,,,,274,$285,United States Disc Golf Championship,64.0,,1000.0,961.0,,1013.0,1026.0,,,,,,,,,,,,,,,,,
50,49,0.0,Scott Renz,15477.0,991.0,,66,,65.0,,74.0,,,,274,$285,United States Disc Golf Championship,69.0,,1012.0,1012.0,,987.0,996.0,,,,,,,,,,,,,,,,,
51,52,0.0,David Devine,13828.0,987.0,,68,,70.0,,72.0,,,,275,$265,United States Disc Golf Championship,65.0,,1000.0,980.0,,997.0,1020.0,,,,,,,,,,,,,,,,,
52,52,0.0,Michael Johansen,20300.0,986.0,,68,,66.0,,73.0,,,,275,$265,United States Disc Golf Championship,68.0,,1000.0,1006.0,,992.0,1002.0,,,,,,,,,,,,,,,,,
53,52,0.0,Steve Brinster,10628.0,1015.0,,73,,60.0,,74.0,,,,275,$265,United States Disc Golf Championship,68.0,,969.0,1044.0,,987.0,1002.0,,,,,,,,,,,,,,,,,
54,52,0.0,Jay Reading,15864.0,975.0,,70,,66.0,,68.0,,,,275,$265,United States Disc Golf Championship,71.0,,988.0,1006.0,,1019.0,984.0,,,,,,,,,,,,,,,,,
55,52,0.0,Eric Mccabe,11674.0,995.0,,68,,68.0,,68.0,,,,275,$265,United States Disc Golf Championship,71.0,,1000.0,993.0,,1019.0,984.0,,,,,,,,,,,,,,,,,
56,57,0.0,Ron Turner,9030.0,963.0,,71,,71.0,,68.0,,,,276,$248,United States Disc Golf Championship,66.0,,982.0,974.0,,1019.0,1014.0,,,,,,,,,,,,,,,,,
57,57,0.0,Bryan Gawler,12823.0,1001.0,,72,,66.0,,70.0,,,,276,$248,United States Disc Golf Championship,68.0,,976.0,1006.0,,1008.0,1002.0,,,,,,,,,,,,,,,,,
58,59,0.0,Roger Cansler,9073.0,989.0,,68,,66.0,,71.0,,,,277,$238,United States Disc Golf Championship,72.0,,1000.0,1006.0,,1003.0,978.0,,,,,,,,,,,,,,,,,
59,59,0.0,Brad Hammock,5912.0,1020.0,,69,,65.0,,68.0,,,,277,$238,United States Disc Golf Championship,75.0,,994.0,1012.0,,1019.0,960.0,,,,,,,,,,,,,,,,,
60,61,0.0,Mike Byrd,12778.0,987.0,,69,,67.0,,70.0,,,,278,,United States Disc Golf Championship,72.0,,994.0,999.0,,1008.0,978.0,,,,,,,,,,,,,,,,,
61,61,0.0,Ben Botte,7968.0,984.0,,63,,63.0,,74.0,,,,278,,United States Disc Golf Championship,78.0,,1030.0,1025.0,,987.0,942.0,,,,,,,,,,,,,,,,,
62,63,0.0,Brad Schick,7992.0,1001.0,,73,,73.0,,70.0,,,,279,,United States Disc Golf Championship,63.0,,969.0,961.0,,1008.0,1032.0,,,,,,,,,,,,,,,,,
63,63,0.0,Don Smith,16831.0,973.0,,70,,67.0,,74.0,,,,279,,United States Disc Golf Championship,68.0,,988.0,999.0,,987.0,1002.0,,,,,,,,,,,,,,,,,
64,63,0.0,Avery Jenkins,7495.0,1005.0,,68,,69.0,,72.0,,,,279,,United States Disc Golf Championship,70.0,,1000.0,987.0,,997.0,990.0,,,,,,,,,,,,,,,,,
65,63,0.0,Jason Johnson,20571.0,942.0,,65,,66.0,,70.0,,,,279,,United States Disc Golf Championship,78.0,,1018.0,1006.0,,1008.0,942.0,,,,,,,,,,,,,,,,,
66,67,0.0,Adam Goodman,20004.0,977.0,,66,,70.0,,77.0,,,,281,,United States Disc Golf Championship,68.0,,1012.0,980.0,,971.0,1002.0,,,,,,,,,,,,,,,,,
67,68,0.0,Matt Lacourte,4218.0,985.0,,73,,66.0,,73.0,,,,282,,United States Disc Golf Championship,70.0,,969.0,1006.0,,992.0,990.0,,,,,,,,,,,,,,,,,
68,68,0.0,Bryan Moore,18790.0,974.0,,65,,66.0,,77.0,,,,282,,United States Disc Golf Championship,74.0,,1018.0,1006.0,,971.0,966.0,,,,,,,,,,,,,,,,,
69,70,0.0,Alan Beaver,1213.0,984.0,,70,,70.0,,72.0,,,,283,,United States Disc Golf Championship,71.0,,988.0,980.0,,997.0,984.0,,,,,,,,,,,,,,,,,
70,70,0.0,Hans Svensson,11234.0,986.0,,67,,69.0,,75.0,,,,283,,United States Disc Golf Championship,72.0,,1006.0,987.0,,982.0,978.0,,,,,,,,,,,,,,,,,
71,70,0.0,Kurt Raffensperger,14583.0,978.0,,71,,68.0,,71.0,,,,283,,United States Disc Golf Championship,73.0,,982.0,993.0,,1003.0,972.0,,,,,,,,,,,,,,,,,
72,73,0.0,Scott Papa,10099.0,989.0,,70,,70.0,,77.0,,,,284,,United States Disc Golf Championship,67.0,,988.0,980.0,,971.0,1008.0,,,,,,,,,,,,,,,,,
73,73,0.0,Michael Warner,12574.0,975.0,,71,,69.0,,75.0,,,,284,,United States Disc Golf Championship,69.0,,982.0,987.0,,982.0,996.0,,,,,,,,,,,,,,,,,
74,73,0.0,Dan Cuson,12509.0,977.0,,73,,67.0,,74.0,,,,284,,United States Disc Golf Championship,70.0,,969.0,999.0,,987.0,990.0,,,,,,,,,,,,,,,,,
75,73,0.0,Jamey King,14662.0,978.0,,67,,68.0,,76.0,,,,284,,United States Disc Golf Championship,73.0,,1006.0,993.0,,976.0,972.0,,,,,,,,,,,,,,,,,
76,77,0.0,Tony Ellis,7367.0,994.0,,73,,70.0,,77.0,,,,285,,United States Disc Golf Championship,65.0,,969.0,980.0,,971.0,1020.0,,,,,,,,,,,,,,,,,
77,77,0.0,Jim Stilgenbauer,9186.0,1003.0,,73,,70.0,,71.0,,,,285,,United States Disc Golf Championship,71.0,,969.0,980.0,,1003.0,984.0,,,,,,,,,,,,,,,,,
78,77,0.0,Jim Myers,3396.0,1006.0,,71,,69.0,,69.0,,,,285,,United States Disc Golf Championship,76.0,,982.0,987.0,,1013.0,954.0,,,,,,,,,,,,,,,,,
79,77,0.0,Rory Self,10138.0,990.0,,71,,66.0,,71.0,,,,285,,United States Disc Golf Championship,77.0,,982.0,1006.0,,1003.0,948.0,,,,,,,,,,,,,,,,,
80,81,0.0,John Maiuro,10019.0,983.0,,75,,67.0,,76.0,,,,286,,United States Disc Golf Championship,68.0,,957.0,999.0,,976.0,1002.0,,,,,,,,,,,,,,,,,
81,81,0.0,Dr. Doug Ertman,6399.0,992.0,,72,,68.0,,74.0,,,,286,,United States Disc Golf Championship,72.0,,976.0,993.0,,987.0,978.0,,,,,,,,,,,,,,,,,
82,83,0.0,Jeff Watson,1406.0,1009.0,,73,,70.0,,72.0,,,,287,,United States Disc Golf Championship,72.0,,969.0,980.0,,997.0,978.0,,,,,,,,,,,,,,,,,
83,83,0.0,Bob Dodge,4690.0,987.0,,66,,71.0,,76.0,,,,287,,United States Disc Golf Championship,74.0,,1012.0,974.0,,976.0,966.0,,,,,,,,,,,,,,,,,
84,85,0.0,Timmy Gill,9293.0,1014.0,,65,,76.0,,78.0,,,,288,,United States Disc Golf Championship,69.0,,1018.0,942.0,,966.0,996.0,,,,,,,,,,,,,,,,,
85,85,0.0,Buddy Pacatte,5996.0,984.0,,69,,74.0,,75.0,,,,288,,United States Disc Golf Championship,70.0,,994.0,955.0,,982.0,990.0,,,,,,,,,,,,,,,,,
86,85,0.0,Mike Jackson,12139.0,976.0,,73,,70.0,,71.0,,,,288,,United States Disc Golf Championship,74.0,,969.0,980.0,,1003.0,966.0,,,,,,,,,,,,,,,,,
87,85,0.0,Mitch Sonderfan,17998.0,981.0,,71,,67.0,,74.0,,,,288,,United States Disc Golf Championship,76.0,,982.0,999.0,,987.0,954.0,,,,,,,,,,,,,,,,,
88,89,0.0,Mark Ellis,7423.0,969.0,,71,,69.0,,79.0,,,,289,,United States Disc Golf Championship,70.0,,982.0,987.0,,960.0,990.0,,,,,,,,,,,,,,,,,
89,89,0.0,Marty Peters,10219.0,991.0,,69,,66.0,,80.0,,,,289,,United States Disc Golf Championship,74.0,,994.0,1006.0,,955.0,966.0,,,,,,,,,,,,,,,,,
90,91,0.0,Matthew Orum,18330.0,976.0,,66,,78.0,,76.0,,,,290,,United States Disc Golf Championship,70.0,,1012.0,930.0,,976.0,990.0,,,,,,,,,,,,,,,,,
91,91,0.0,Michael Hofmann,17402.0,983.0,,76,,69.0,,73.0,,,,290,,United States Disc Golf Championship,72.0,,951.0,987.0,,992.0,978.0,,,,,,,,,,,,,,,,,
92,93,0.0,Kirk Haggadone,12228.0,981.0,,77,,71.0,,73.0,,,,291,,United States Disc Golf Championship,70.0,,945.0,974.0,,992.0,990.0,,,,,,,,,,,,,,,,,
93,93,0.0,Rob Parlaman,19206.0,963.0,,70,,75.0,,76.0,,,,291,,United States Disc Golf Championship,70.0,,988.0,949.0,,976.0,990.0,,,,,,,,,,,,,,,,,
94,93,0.0,David Picklesimer,14642.0,982.0,,70,,76.0,,72.0,,,,291,,United States Disc Golf Championship,73.0,,988.0,942.0,,997.0,972.0,,,,,,,,,,,,,,,,,
95,93,0.0,Jason Antonacci,11941.0,982.0,,73,,68.0,,77.0,,,,291,,United States Disc Golf Championship,73.0,,969.0,993.0,,971.0,972.0,,,,,,,,,,,,,,,,,
96,93,0.0,Tim Owston,14994.0,1001.0,,69,,69.0,,80.0,,,,291,,United States Disc Golf Championship,73.0,,994.0,987.0,,955.0,972.0,,,,,,,,,,,,,,,,,
97,93,0.0,Billy Crump,10855.0,978.0,,69,,67.0,,78.0,,,,291,,United States Disc Golf Championship,77.0,,994.0,999.0,,966.0,948.0,,,,,,,,,,,,,,,,,
98,93,0.0,Bernie Sawyer,16634.0,974.0,,68,,67.0,,77.0,,,,291,,United States Disc Golf Championship,79.0,,1000.0,999.0,,971.0,936.0,,,,,,,,,,,,,,,,,
99,100,0.0,Tim Barr,10512.0,1004.0,,74,,71.0,,76.0,,,,292,,United States Disc Golf Championship,71.0,,963.0,974.0,,976.0,984.0,,,,,,,,,,,,,,,,,
100,101,0.0,Jason Light,16304.0,1002.0,,77,,76.0,,75.0,,,,293,,United States Disc Golf Championship,65.0,,945.0,942.0,,982.0,1020.0,,,,,,,,,,,,,,,,,
101,101,0.0,Pete Middlecamp,19026.0,982.0,,68,,79.0,,79.0,,,,293,,United States Disc Golf Championship,67.0,,1000.0,923.0,,960.0,1008.0,,,,,,,,,,,,,,,,,
102,101,0.0,Bob Graham,6341.0,974.0,,74,,71.0,,75.0,,,,293,,United States Disc Golf Championship,73.0,,963.0,974.0,,982.0,972.0,,,,,,,,,,,,,,,,,
103,101,0.0,Dave Dunipace,987.0,975.0,,70,,75.0,,73.0,,,,293,,United States Disc Golf Championship,75.0,,988.0,949.0,,992.0,960.0,,,,,,,,,,,,,,,,,
104,101,0.0,Dan Duron,11317.0,988.0,,70,,71.0,,77.0,,,,293,,United States Disc Golf Championship,75.0,,988.0,974.0,,971.0,960.0,,,,,,,,,,,,,,,,,
105,106,0.0,Chad Smith,19238.0,969.0,,75,,73.0,,77.0,,,,294,,United States Disc Golf Championship,69.0,,957.0,961.0,,971.0,996.0,,,,,,,,,,,,,,,,,
106,106,0.0,Svein Hagaseth,16900.0,967.0,,74,,71.0,,74.0,,,,294,,United States Disc Golf Championship,75.0,,963.0,974.0,,987.0,960.0,,,,,,,,,,,,,,,,,
107,108,0.0,Joe Mela,2607.0,1003.0,,75,,75.0,,79.0,,,,295,,United States Disc Golf Championship,66.0,,957.0,949.0,,960.0,1014.0,,,,,,,,,,,,,,,,,
108,109,0.0,Bobby Evans,13029.0,975.0,,81,,71.0,,73.0,,,,296,,United States Disc Golf Championship,71.0,,921.0,974.0,,992.0,984.0,,,,,,,,,,,,,,,,,
109,109,0.0,Doug Porter,13683.0,949.0,,70,,76.0,,78.0,,,,296,,United States Disc Golf Championship,72.0,,988.0,942.0,,966.0,978.0,,,,,,,,,,,,,,,,,
110,109,0.0,Doug Chilcote,7582.0,997.0,,74,,71.0,,77.0,,,,296,,United States Disc Golf Championship,74.0,,963.0,974.0,,971.0,966.0,,,,,,,,,,,,,,,,,
111,109,0.0,Greg Williams,3153.0,989.0,,68,,71.0,,76.0,,,,296,,United States Disc Golf Championship,81.0,,1000.0,974.0,,976.0,924.0,,,,,,,,,,,,,,,,,
112,113,0.0,Roy Carey,1448.0,960.0,,72,,77.0,,76.0,,,,297,,United States Disc Golf Championship,72.0,,976.0,936.0,,976.0,978.0,,,,,,,,,,,,,,,,,
113,113,0.0,Devin Frederick,16287.0,963.0,,74,,74.0,,74.0,,,,297,,United States Disc Golf Championship,75.0,,963.0,955.0,,987.0,960.0,,,,,,,,,,,,,,,,,
114,115,0.0,Michael Dussault,9038.0,971.0,,75,,73.0,,81.0,,,,298,,United States Disc Golf Championship,69.0,,957.0,961.0,,950.0,996.0,,,,,,,,,,,,,,,,,
115,115,0.0,Shannon Fosdick,6110.0,988.0,,72,,76.0,,80.0,,,,298,,United States Disc Golf Championship,70.0,,976.0,942.0,,955.0,990.0,,,,,,,,,,,,,,,,,
116,115,0.0,Jason Coke,10276.0,967.0,,73,,73.0,,80.0,,,,298,,United States Disc Golf Championship,72.0,,969.0,961.0,,955.0,978.0,,,,,,,,,,,,,,,,,
117,115,0.0,Chris Himing,6807.0,973.0,,70,,68.0,,83.0,,,,298,,United States Disc Golf Championship,77.0,,988.0,993.0,,939.0,948.0,,,,,,,,,,,,,,,,,
118,115,0.0,Joe Klosky,18154.0,980.0,,76,,65.0,,78.0,,,,298,,United States Disc Golf Championship,79.0,,951.0,1012.0,,966.0,936.0,,,,,,,,,,,,,,,,,
119,120,0.0,Jeff Ash,17843.0,948.0,,71,,79.0,,83.0,,,,299,,United States Disc Golf Championship,66.0,,982.0,923.0,,939.0,1014.0,,,,,,,,,,,,,,,,,
120,120,0.0,David Mcquay,10125.0,988.0,,75,,74.0,,81.0,,,,299,,United States Disc Golf Championship,69.0,,957.0,955.0,,950.0,996.0,,,,,,,,,,,,,,,,,
121,120,0.0,Doug Opiela,4657.0,973.0,,70,,76.0,,82.0,,,,299,,United States Disc Golf Championship,71.0,,988.0,942.0,,945.0,984.0,,,,,,,,,,,,,,,,,
122,123,0.0,Kirk Yoo,6161.0,985.0,,74,,75.0,,83.0,,,,300,,United States Disc Golf Championship,68.0,,963.0,949.0,,939.0,1002.0,,,,,,,,,,,,,,,,,
123,123,0.0,Terry West,11677.0,972.0,,74,,71.0,,82.0,,,,300,,United States Disc Golf Championship,73.0,,963.0,974.0,,945.0,972.0,,,,,,,,,,,,,,,,,
124,123,0.0,Des Reading,15863.0,950.0,,80,,68.0,,77.0,,,,300,,United States Disc Golf Championship,75.0,,927.0,993.0,,971.0,960.0,,,,,,,,,,,,,,,,,
125,123,0.0,Ron Klein,6950.0,961.0,,75,,71.0,,76.0,,,,300,,United States Disc Golf Championship,78.0,,957.0,974.0,,976.0,942.0,,,,,,,,,,,,,,,,,
126,127,0.0,Rob Hansen,16874.0,946.0,,71,,70.0,,82.0,,,,301,,United States Disc Golf Championship,78.0,,982.0,980.0,,945.0,942.0,,,,,,,,,,,,,,,,,
127,127,0.0,Dan Marcus,2439.0,978.0,,70,,79.0,,75.0,,,,301,,United States Disc Golf Championship,77.0,,988.0,923.0,,982.0,948.0,,,,,,,,,,,,,,,,,
128,129,0.0,Mike Newhouse,10659.0,975.0,,78,,80.0,,72.0,,,,302,,United States Disc Golf Championship,72.0,,939.0,917.0,,997.0,978.0,,,,,,,,,,,,,,,,,
129,130,0.0,Sam Nicholson,4856.0,955.0,,70,,74.0,,85.0,,,,303,,United States Disc Golf Championship,74.0,,988.0,955.0,,929.0,966.0,,,,,,,,,,,,,,,,,
130,130,0.0,Tim Walsh,11047.0,973.0,,76,,70.0,,80.0,,,,303,,United States Disc Golf Championship,77.0,,951.0,980.0,,955.0,948.0,,,,,,,,,,,,,,,,,
131,132,0.0,Wayne Brown,13266.0,989.0,,73,,76.0,,77.0,,,,304,,United States Disc Golf Championship,78.0,,969.0,942.0,,971.0,942.0,,,,,,,,,,,,,,,,,
132,132,0.0,Todd Ebens,14610.0,968.0,,71,,70.0,,83.0,,,,304,,United States Disc Golf Championship,80.0,,982.0,980.0,,939.0,930.0,,,,,,,,,,,,,,,,,
133,134,0.0,Brian Threlkeld,21625.0,928.0,,71,,81.0,,76.0,,,,305,,United States Disc Golf Championship,77.0,,982.0,911.0,,976.0,948.0,,,,,,,,,,,,,,,,,
134,135,0.0,Michael David,4295.0,954.0,,72,,79.0,,81.0,,,,306,,United States Disc Golf Championship,74.0,,976.0,923.0,,950.0,966.0,,,,,,,,,,,,,,,,,
135,135,0.0,Yasushi Jitsuhiro,8060.0,983.0,,72,,73.0,,75.0,,,,306,,United States Disc Golf Championship,86.0,,976.0,961.0,,982.0,894.0,,,,,,,,,,,,,,,,,
136,137,0.0,Kevin Couch,7714.0,980.0,,71,,72.0,,83.0,,,,307,,United States Disc Golf Championship,81.0,,982.0,968.0,,939.0,924.0,,,,,,,,,,,,,,,,,
137,138,0.0,Carlton Howard,2300.0,991.0,,75,,69.0,,89.0,,,,308,,United States Disc Golf Championship,75.0,,957.0,987.0,,908.0,960.0,,,,,,,,,,,,,,,,,
138,138,0.0,Roger Bunting,4245.0,981.0,,76,,66.0,,88.0,,,,308,,United States Disc Golf Championship,78.0,,951.0,1006.0,,913.0,942.0,,,,,,,,,,,,,,,,,
139,140,0.0,Jesse Benbow,16247.0,972.0,,82,,75.0,,78.0,,,,309,,United States Disc Golf Championship,74.0,,915.0,949.0,,966.0,966.0,,,,,,,,,,,,,,,,,
140,141,0.0,Brad Wendt,2071.0,965.0,,78,,79.0,,79.0,,,,310,,United States Disc Golf Championship,74.0,,939.0,923.0,,960.0,966.0,,,,,,,,,,,,,,,,,
141,142,0.0,Richard Kahle,23207.0,,,80,,75.0,,81.0,,,,311,,United States Disc Golf Championship,75.0,,927.0,949.0,,950.0,960.0,,,,,,,,,,,,,,,,,
142,143,0.0,Josh Connell,17393.0,920.0,,77,,73.0,,93.0,,,,312,,United States Disc Golf Championship,69.0,,945.0,961.0,,886.0,996.0,,,,,,,,,,,,,,,,,
143,143,0.0,Michael Brown,23091.0,943.0,,75,,82.0,,79.0,,,,312,,United States Disc Golf Championship,76.0,,957.0,905.0,,960.0,954.0,,,,,,,,,,,,,,,,,
144,145,0.0,Daniel Lucachick,3409.0,942.0,,82,,73.0,,77.0,,,,313,,United States Disc Golf Championship,81.0,,915.0,961.0,,971.0,924.0,,,,,,,,,,,,,,,,,
145,146,0.0,Juliana Korver,7438.0,953.0,,77,,75.0,,90.0,,,,314,,United States Disc Golf Championship,72.0,,945.0,949.0,,902.0,978.0,,,,,,,,,,,,,,,,,
146,147,0.0,Cameron Rauenhorst,13664.0,975.0,,73,,76.0,,73.0,,,,315,,United States Disc Golf Championship,93.0,,969.0,942.0,,992.0,,,,,,,,,,,,,,,,,,
147,148,0.0,Dave Nesbitt,13707.0,952.0,,84,,76.0,,80.0,,,,317,,United States Disc Golf Championship,77.0,,903.0,942.0,,955.0,948.0,,,,,,,,,,,,,,,,,
148,148,0.0,Brian Mace,7477.0,963.0,,76,,74.0,,82.0,,,,317,,United States Disc Golf Championship,85.0,,951.0,955.0,,945.0,900.0,,,,,,,,,,,,,,,,,
149,150,0.0,Hiroki Takahashi,8012.0,954.0,,76,,80.0,,80.0,,,,319,,United States Disc Golf Championship,83.0,,951.0,917.0,,955.0,912.0,,,,,,,,,,,,,,,,,
150,151,0.0,Bryan Shoff,17927.0,933.0,,83,,83.0,,79.0,,,,323,,United States Disc Golf Championship,78.0,,909.0,898.0,,960.0,942.0,,,,,,,,,,,,,,,,,
151,152,0.0,Tom Knox,23307.0,,,78,,82.0,,84.0,,,,329,,United States Disc Golf Championship,85.0,,939.0,905.0,,934.0,900.0,,,,,,,,,,,,,,,,,
152,153,0.0,Josh Whalen,18655.0,970.0,,82,,79.0,,88.0,,,,330,,United States Disc Golf Championship,81.0,,915.0,923.0,,913.0,924.0,,,,,,,,,,,,,,,,,
153,154,0.0,Greg Service,15453.0,934.0,,86,,78.0,,89.0,,,,333,,United States Disc Golf Championship,80.0,,890.0,930.0,,908.0,930.0,,,,,,,,,,,,,,,,,
154,155,0.0,Harold Duvall,2018.0,936.0,,83,,81.0,,85.0,,,,337,,United States Disc Golf Championship,88.0,,909.0,911.0,,929.0,882.0,,,,,,,,,,,,,,,,,
155,156,0.0,Dan Doyle,310.0,950.0,,80,,86.0,,95.0,,,,344,,United States Disc Golf Championship,83.0,,927.0,879.0,,876.0,912.0,,,,,,,,,,,,,,,,,
156,157,0.0,Pete May,12700.0,922.0,,85,,83.0,,98.0,,,,354,,United States Disc Golf Championship,88.0,,897.0,898.0,,860.0,882.0,,,,,,,,,,,,,,,,,
157,158,0.0,Scott Davis,6727.0,974.0,,76,,75.0,,85.0,,,,DNF,,United States Disc Golf Championship,999.0,,951.0,949.0,,929.0,,,,,,,,,,,,,,,,,,
